Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
408,VL-II-m-B-09737,"Biserica ""Sf. Nicolae”",sat DĂEŞTI; comuna DĂEŞTI,,1814
409,VL-II-m-B-09741,"Biserica de lemn ""Sf. Dimitrie”",sat DĂMŢENI; oraș BERBEŞTI,"Str. Grecilor, Cartier Păsărei",1819
410,VL-II-m-B-09738,"Biserica ""Buna Vestire”",sat DÂNGEŞTI; comuna BERISLAVEŞTI,Str. Principală 76,1820
411,VL-II-m-B-09981,"Biserica de lemn ""Adormirea Maicii Domnului”",sat DEALUL BISERICII; comuna SINEŞTI,Cătun Zgubea Mică,1805
412,VL-II-m-B-09739,"Biserica ""Sf. Voievozi”",sat DEJOI; comuna FÂRŢĂŢEŞTI,,"1715, ref. 1836 - 1840"
413,VL-II-m-B-09740,"Biserica ""Intrarea în Biserică”",sat DELURENI; comuna STOILEŞTI,,1840
414,VL-II-a-A-09742,"Mănăstirea ""Dintr-un Lemn”",sat DEZROBIŢI; comuna FRÂNCEŞTI,,"sec. XVI, 1633-1654, 1683-1684, 1715"
415,VL-II-m-A-09742.01,"Biserica ""Naşterea Maicii Domnului” ""Naşterea Maicii Domnului""",sat DEZROBIŢI; comuna FRÂNCEŞTI comuna FRÂNCEŞTI,,"1684, 1715 (iniţial), reconstruit"
417,VL-II-m-A-09742.03,Stăreţie,sat DEZROBIŢI; comuna FRÂNCEŞTI,,1715 (extinsă)
418,VL-II-m-A-09742.04,Turn clopotniţă,sat DEZROBIŢI; comuna FRÂNCEŞTI,,1715
419,VL-II-m-A-09742.05,Incinta Mare (Incinta veche),sat DEZROBIŢI; comuna FRÂNCEŞTI,,"1633-1654, 1715"
420,VL-II-m-A-09742.06,Fântâna Platonida (incinta,nouă) sat DEZROBIŢI; comuna FRÂNCEŞTI,,1840
421,VL-II-m-A-09742.07,Incinta Mică (incinta nouă),sat DEZROBIŢI; comuna FRÂNCEŞTI,,sec. XIX
422,VL-II-m-B-09743,"Biserica de lemn ""Sf. Dumitru”",sat DIMULEŞTI; comuna MĂDULARI,,1894
423,VL-II-m-B-09744,"Biserica de lemn ""Sf. Nicolae”",sat DOBREŞTI; comuna DĂNICEI,,"1823, rep. 1880, 1914, 1962"
